date,Air Temperature,Dew Point,Relative Humidity,Wind Direction,Wind Speed,Solar Radiation(GHI)
1/17/2017 14:00,16.20,9.90,66.48,11.00,1.20,45.00
1/17/2017 15:00,14.40,9.10,70.65,25.00,1.50,0.00
1/17/2017 16:00,13.30,8.90,74.57,40.00,1.70,0.00
1/17/2017 17:00,12.50,8.50,76.54,60.00,1.70,0.00
1/17/2017 18:00,11.80,7.90,77.05,83.00,1.70,0.00
1/17/2017 19:00,10.90,7.40,78.99,101.00,1.90,0.00
1/17/2017 20:00,10.10,7.20,82.10,112.00,2.00,0.00
1/17/2017 21:00,9.70,7.00,83.53,120.00,2.10,0.00
1/17/2017 22:00,9.30,7.00,85.64,126.00,2.00,0.00
1/17/2017 23:00,9.10,7.00,86.81,128.00,2.00,0.00
1/18/2017 0:00,9.00,7.00,87.10,132.00,1.90,0.00
1/18/2017 1:00,8.60,6.90,89.31,134.00,1.90,0.00
1/18/2017 2:00,8.20,6.80,90.99,135.00,1.80,0.00
1/18/2017 3:00,8.10,6.60,90.43,136.00,1.80,0.00
1/18/2017 4:00,9.00,6.40,84.00,134.00,1.70,0.00
1/18/2017 5:00,11.10,7.20,76.73,131.00,1.50,91.00
1/18/2017 6:00,14.00,7.30,63.95,129.00,1.20,264.00
1/18/2017 7:00,16.90,7.60,54.26,122.00,0.70,422.00
1/18/2017 8:00,19.00,7.60,47.59,204.00,0.40,537.00
1/18/2017 9:00,20.10,7.40,43.94,290.00,0.60,614.00
1/18/2017 10:00,20.30,7.60,43.72,292.00,1.00,605.00
1/18/2017 11:00,19.90,7.90,45.76,298.00,1.20,531.00
1/18/2017 12:00,18.70,8.40,51.00,306.00,1.30,400.00
1/18/2017 13:00,16.10,10.40,69.16,315.00,1.20,224.00
1/18/2017 14:00,13.40,11.20,86.60,325.00,1.20,49.00
1/18/2017 15:00,12.20,10.90,91.51,332.00,1.20,0.00
1/18/2017 16:00,11.80,11.10,95.17,337.00,1.20,0.00
1/18/2017 17:00,11.70,11.20,97.04,340.00,1.30,0.00
1/18/2017 18:00,11.90,11.20,95.71,340.00,1.30,0.00
1/18/2017 19:00,12.20,11.10,93.25,337.00,1.20,0.00
1/18/2017 20:00,12.10,10.90,92.63,335.00,1.20,0.00
1/18/2017 21:00,11.90,10.80,92.72,336.00,1.30,0.00
1/18/2017 22:00,11.50,10.60,94.25,337.00,1.40,0.00
1/18/2017 23:00,11.30,10.40,94.13,338.00,1.50,0.00
1/19/2017 0:00,10.40,10.10,98.18,347.00,1.60,0.00
1/19/2017 1:00,9.90,9.80,99.33,353.00,1.50,0.00
1/19/2017 2:00,9.60,9.40,98.83,178.00,1.50,0.00
1/19/2017 3:00,9.40,9.10,98.21,4.00,1.40,0.00
1/19/2017 4:00,10.10,8.70,90.83,12.00,1.30,0.00
1/19/2017 5:00,12.20,9.00,80.55,19.00,1.20,69.00
1/19/2017 6:00,14.50,9.10,69.81,22.00,1.20,170.00
1/19/2017 7:00,16.50,9.00,61.31,14.00,1.10,232.00
1/19/2017 8:00,17.80,8.30,53.87,179.00,1.10,303.00
1/19/2017 9:00,18.50,7.60,49.03,349.00,1.30,444.00
1/19/2017 10:00,18.70,7.10,46.93,344.00,1.50,616.00
1/19/2017 11:00,18.50,7.00,47.22,345.00,1.70,541.00
1/19/2017 12:00,17.60,7.10,50.31,351.00,1.70,404.00
1/19/2017 13:00,15.30,8.50,64.06,357.00,1.50,231.00
1/19/2017 14:00,12.80,9.80,81.86,181.00,1.30,54.00
1/19/2017 15:00,11.60,9.40,86.34,4.00,1.30,0.00
1/19/2017 16:00,11.00,9.40,90.09,7.00,1.40,0.00
1/19/2017 17:00,10.70,9.40,91.40,7.00,1.50,0.00
1/19/2017 18:00,10.70,9.20,90.52,4.00,1.50,0.00
1/19/2017 19:00,10.70,9.00,89.23,3.00,1.50,0.00
1/19/2017 20:00,10.30,8.80,90.20,7.00,1.50,0.00
1/19/2017 21:00,9.90,8.50,91.10,16.00,1.50,0.00
1/19/2017 22:00,9.60,8.30,91.41,28.00,1.40,0.00
1/19/2017 23:00,9.40,7.90,90.54,34.00,1.30,0.00
1/20/2017 0:00,9.10,7.60,90.56,48.00,1.20,0.00
1/20/2017 1:00,8.90,7.40,90.47,58.00,1.20,0.00
1/20/2017 2:00,8.60,7.30,91.24,66.00,1.20,0.00
1/20/2017 3:00,8.20,7.10,92.86,72.00,1.20,0.00
1/20/2017 4:00,8.90,7.00,87.82,77.00,1.10,0.00
1/20/2017 5:00,11.00,7.70,80.05,82.00,1.00,96.00
1/20/2017 6:00,13.50,7.40,66.44,78.00,0.90,307.00
1/20/2017 7:00,15.60,6.70,55.49,64.00,0.80,345.00
1/20/2017 8:00,17.10,5.80,47.39,28.00,0.60,361.00
1/20/2017 9:00,17.90,5.20,43.08,167.00,0.80,410.00
1/20/2017 10:00,18.20,5.10,41.94,329.00,1.10,429.00
1/20/2017 11:00,18.00,5.40,43.54,325.00,1.30,378.00
1/20/2017 12:00,17.10,6.00,47.88,326.00,1.40,268.00
1/20/2017 13:00,15.00,7.90,62.53,333.00,1.20,156.00
1/20/2017 14:00,12.80,9.50,80.46,341.00,1.10,41.00
1/20/2017 15:00,11.50,9.40,86.98,345.00,1.10,0.00
1/20/2017 16:00,10.70,9.30,90.79,343.00,1.20,0.00
1/20/2017 17:00,10.30,9.10,92.49,335.00,1.30,0.00
1/20/2017 18:00,10.30,9.10,92.08,331.00,1.40,0.00
1/20/2017 19:00,10.50,9.00,90.17,332.00,1.50,0.00
1/20/2017 20:00,10.70,8.90,88.66,330.00,1.50,0.00
1/20/2017 21:00,10.80,8.80,87.68,326.00,1.50,0.00
1/20/2017 22:00,10.70,8.70,87.28,323.00,1.50,0.00
1/20/2017 23:00,10.50,8.50,87.69,323.00,1.50,0.00
1/21/2017 0:00,9.90,8.40,90.47,324.00,1.40,0.00
1/21/2017 1:00,9.60,8.30,91.38,326.00,1.40,0.00
1/21/2017 2:00,9.40,8.10,91.43,326.00,1.30,0.00
1/21/2017 3:00,9.20,7.90,91.38,325.00,1.20,0.00
1/21/2017 4:00,10.10,7.70,85.03,322.00,1.10,0.00
1/21/2017 5:00,12.00,8.80,80.51,319.00,1.10,19.00
1/21/2017 6:00,14.10,9.60,74.34,312.00,1.30,34.00
1/21/2017 7:00,15.80,8.80,63.15,305.00,1.60,44.00
1/21/2017 8:00,16.80,8.30,57.14,302.00,1.80,58.00
1/21/2017 9:00,17.20,7.90,54.35,304.00,1.90,67.00
1/21/2017 10:00,17.30,7.70,53.08,306.00,2.00,61.00
1/21/2017 11:00,16.90,7.50,54.00,310.00,2.00,49.00
1/21/2017 12:00,16.10,7.60,56.97,314.00,1.90,32.00
1/21/2017 13:00,14.20,7.90,65.77,321.00,1.60,17.00
1/21/2017 14:00,11.80,8.80,81.85,330.00,1.30,5.00
1/21/2017 15:00,10.60,8.40,86.46,336.00,1.30,0.00
1/21/2017 16:00,10.30,8.20,86.85,337.00,1.40,0.00
1/21/2017 17:00,10.30,8.00,85.75,336.00,1.40,0.00
1/21/2017 18:00,10.30,7.80,84.71,336.00,1.40,0.00
1/21/2017 19:00,10.50,7.60,82.51,340.00,1.30,0.00
1/21/2017 20:00,10.50,7.50,81.58,348.00,1.20,0.00
1/21/2017 21:00,10.40,7.40,81.42,177.00,1.20,0.00
1/21/2017 22:00,10.00,7.30,83.05,4.00,1.30,0.00
1/21/2017 23:00,9.80,7.10,83.50,7.00,1.40,0.00
1/22/2017 0:00,8.90,7.00,87.82,15.00,1.50,0.00
1/22/2017 1:00,8.20,6.80,90.94,24.00,1.50,0.00
1/22/2017 2:00,7.50,6.60,93.92,34.00,1.40,0.00
1/22/2017 3:00,7.00,6.30,95.39,42.00,1.30,0.00
1/22/2017 4:00,8.10,6.00,86.89,53.00,1.40,0.00
1/22/2017 5:00,10.40,6.90,78.90,64.00,1.50,12.00
1/22/2017 6:00,12.90,7.00,67.24,64.00,1.50,41.00
1/22/2017 7:00,15.00,5.70,53.73,56.00,1.30,93.00
1/22/2017 8:00,16.10,4.50,46.24,36.00,1.10,143.00
1/22/2017 9:00,16.70,3.90,42.65,190.00,1.10,214.00
1/22/2017 10:00,17.00,3.80,41.42,357.00,1.40,293.00
1/22/2017 11:00,16.80,3.80,41.94,357.00,1.70,328.00
1/22/2017 12:00,16.00,4.00,44.63,181.00,1.90,426.00
1/22/2017 13:00,13.70,5.50,57.83,4.00,1.80,250.00
1/22/2017 14:00,11.20,6.80,74.48,8.00,1.80,65.00
1/22/2017 15:00,9.70,6.10,78.16,13.00,1.80,0.00
1/22/2017 16:00,8.80,5.90,82.05,17.00,1.80,0.00
1/22/2017 17:00,8.30,5.60,83.15,15.00,1.70,0.00
1/22/2017 18:00,8.10,5.20,82.03,11.00,1.80,0.00
1/22/2017 19:00,7.70,4.80,82.01,15.00,1.70,0.00
1/22/2017 20:00,7.30,4.50,82.17,23.00,1.60,0.00
1/22/2017 21:00,7.20,4.00,79.96,31.00,1.50,0.00
1/22/2017 22:00,6.90,3.80,80.68,41.00,1.50,0.00
1/22/2017 23:00,6.70,3.50,79.88,45.00,1.40,0.00
1/23/2017 0:00,5.70,2.80,81.54,58.00,1.60,0.00
1/23/2017 1:00,5.40,2.20,80.03,65.00,1.80,0.00
1/23/2017 2:00,5.10,1.60,78.05,71.00,1.80,0.00
1/23/2017 3:00,4.80,1.10,76.75,77.00,1.80,0.00
1/23/2017 4:00,5.90,0.70,69.36,82.00,1.90,0.00
1/23/2017 5:00,8.50,0.90,58.79,82.00,2.00,127.00
1/23/2017 6:00,11.70,0.80,47.24,79.00,2.00,322.00
1/23/2017 7:00,14.90,0.90,38.58,76.00,1.90,492.00
1/23/2017 8:00,17.10,1.30,34.49,71.00,1.70,612.00
1/23/2017 9:00,18.20,1.60,32.91,62.00,1.50,666.00
1/23/2017 10:00,18.80,1.80,32.22,46.00,1.50,655.00
1/23/2017 11:00,18.80,2.10,32.86,30.00,1.50,578.00
1/23/2017 12:00,18.10,2.70,35.76,18.00,1.50,437.00
1/23/2017 13:00,16.00,6.00,51.47,13.00,1.80,255.00
1/23/2017 14:00,13.30,6.50,63.34,14.00,2.10,67.00
1/23/2017 15:00,11.30,5.50,67.32,21.00,2.20,0.00
1/23/2017 16:00,10.00,5.60,74.31,32.00,2.00,0.00
1/23/2017 17:00,9.40,5.00,73.96,50.00,1.90,0.00
1/23/2017 18:00,9.10,4.00,70.62,71.00,2.10,0.00
1/23/2017 19:00,8.90,3.10,66.85,88.00,2.20,0.00
1/23/2017 20:00,8.30,2.20,65.23,99.00,2.30,0.00
1/23/2017 21:00,7.50,1.90,67.44,105.00,2.40,0.00
1/23/2017 22:00,6.80,1.80,70.61,108.00,2.40,0.00
1/23/2017 23:00,6.50,1.70,71.27,108.00,2.50,0.00
1/24/2017 0:00,5.90,1.40,72.81,106.00,2.70,0.00
1/24/2017 1:00,5.50,1.00,73.01,106.00,2.80,0.00
1/24/2017 2:00,5.40,0.70,71.79,106.00,2.90,0.00
1/24/2017 3:00,5.60,0.50,69.53,107.00,3.00,0.00
1/24/2017 4:00,6.80,0.30,63.46,107.00,3.20,0.00
1/24/2017 5:00,9.40,0.60,54.36,107.00,3.30,63.00
1/24/2017 6:00,13.00,1.20,44.65,108.00,3.30,189.00
1/24/2017 7:00,16.60,1.80,36.77,109.00,3.10,358.00
1/24/2017 8:00,19.20,2.30,32.43,112.00,2.90,469.00
1/24/2017 9:00,20.70,2.90,30.78,117.00,2.40,519.00
1/24/2017 10:00,21.60,3.50,30.44,121.00,1.90,512.00
1/24/2017 11:00,21.70,3.80,30.91,122.00,1.50,558.00
1/24/2017 12:00,20.30,5.10,36.91,120.00,1.10,265.00
1/24/2017 13:00,17.60,9.90,60.62,118.00,0.90,171.00
1/24/2017 14:00,15.30,8.50,63.89,113.00,1.20,45.00
1/24/2017 15:00,14.60,6.90,60.02,109.00,1.70,0.00
1/24/2017 16:00,14.20,5.80,56.81,116.00,2.20,0.00
1/24/2017 17:00,13.70,5.00,55.61,130.00,2.20,0.00
1/24/2017 18:00,13.00,4.70,57.25,129.00,2.10,0.00
1/24/2017 19:00,12.40,5.80,64.29,123.00,2.10,0.00
1/24/2017 20:00,12.10,5.40,63.75,120.00,2.10,0.00
1/24/2017 21:00,12.10,6.20,67.19,114.00,2.40,0.00
1/24/2017 22:00,12.50,5.30,61.61,118.00,2.70,0.00
1/24/2017 23:00,12.80,4.50,57.14,120.00,2.80,0.00
1/25/2017 0:00,13.10,4.50,56.05,144.00,2.60,0.00
1/25/2017 1:00,13.40,4.60,55.13,163.00,2.50,0.00
1/25/2017 2:00,13.50,5.20,57.08,180.00,2.30,0.00
1/25/2017 3:00,13.30,6.90,65.10,181.00,1.90,0.00
1/25/2017 4:00,13.90,8.80,71.39,170.00,1.80,0.00
1/25/2017 5:00,15.60,9.60,67.42,166.00,2.00,16.00
1/25/2017 6:00,17.20,10.80,65.95,173.00,2.00,127.00
1/25/2017 7:00,18.70,12.20,65.90,194.00,1.90,315.00
1/25/2017 8:00,20.00,13.40,65.83,221.00,1.90,392.00
1/25/2017 9:00,20.50,14.10,66.75,242.00,2.10,449.00
1/25/2017 10:00,20.30,14.10,67.62,258.00,2.30,321.00
1/25/2017 11:00,19.50,13.80,69.71,270.00,2.30,252.00
1/25/2017 12:00,18.40,13.50,73.19,277.00,2.20,171.00
1/25/2017 13:00,17.00,13.30,78.79,280.00,1.80,117.00
1/25/2017 14:00,15.60,13.30,86.33,280.00,1.40,33.00
1/25/2017 15:00,14.80,13.10,89.59,278.00,1.20,0.00
1/25/2017 16:00,14.20,12.60,90.12,276.00,1.10,0.00
1/25/2017 17:00,13.70,12.10,90.19,274.00,1.00,0.00
1/25/2017 18:00,13.30,11.70,90.32,273.00,1.00,0.00
1/25/2017 19:00,12.80,11.30,90.57,274.00,1.10,0.00
1/25/2017 20:00,12.50,10.80,89.67,277.00,1.10,0.00
1/25/2017 21:00,12.40,10.50,88.09,284.00,1.10,0.00
1/25/2017 22:00,12.20,10.20,87.33,292.00,1.00,0.00
1/25/2017 23:00,12.20,9.90,85.57,296.00,1.00,0.00
1/26/2017 0:00,12.10,9.60,84.62,309.00,1.00,0.00
1/26/2017 1:00,12.10,9.40,83.37,316.00,0.90,0.00
1/26/2017 2:00,12.10,9.20,82.17,318.00,0.80,0.00
1/26/2017 3:00,12.00,8.90,81.43,308.00,0.70,0.00
1/26/2017 4:00,12.30,8.70,78.91,282.00,0.50,0.00
1/26/2017 5:00,13.70,10.00,78.24,247.00,0.40,53.00
1/26/2017 6:00,15.40,10.50,72.78,236.00,0.50,194.00
1/26/2017 7:00,16.60,8.90,60.42,249.00,0.70,232.00
1/26/2017 8:00,17.40,8.10,54.40,260.00,1.00,337.00
1/26/2017 9:00,17.90,7.90,51.98,267.00,1.40,405.00
1/26/2017 10:00,18.00,8.00,51.87,269.00,1.70,174.00
1/26/2017 11:00,17.60,8.00,53.45,270.00,1.80,353.00
1/26/2017 12:00,16.80,8.10,56.57,269.00,1.90,19.00
1/26/2017 13:00,15.10,8.50,64.69,269.00,1.70,67.00
1/26/2017 14:00,12.90,9.50,79.90,269.00,1.60,19.00
1/26/2017 15:00,11.70,9.60,87.04,267.00,1.60,0.00
1/26/2017 16:00,11.30,9.60,88.99,265.00,1.70,0.00
1/26/2017 17:00,11.10,9.50,89.61,261.00,1.70,0.00
1/26/2017 18:00,11.10,9.50,89.63,258.00,1.80,0.00
1/26/2017 19:00,11.30,9.60,89.56,257.00,1.90,0.00
1/26/2017 20:00,11.50,9.90,89.81,258.00,2.10,0.00
1/26/2017 21:00,11.40,10.00,91.04,259.00,2.10,0.00
1/26/2017 22:00,11.20,9.80,91.13,260.00,2.20,0.00
1/26/2017 23:00,11.10,9.70,90.87,261.00,2.20,0.00
1/27/2017 0:00,11.10,9.60,90.67,263.00,2.20,0.00
1/27/2017 1:00,11.10,9.60,90.77,265.00,2.20,0.00
1/27/2017 2:00,11.10,9.70,90.93,269.00,2.20,0.00
1/27/2017 3:00,11.10,9.60,90.73,271.00,2.30,0.00
1/27/2017 4:00,11.70,9.60,86.68,273.00,2.50,0.00
1/27/2017 5:00,12.80,9.80,81.84,273.00,2.90,41.00
1/27/2017 6:00,13.90,9.50,74.76,271.00,3.20,118.00
1/27/2017 7:00,14.60,8.10,64.97,267.00,3.40,311.00
1/27/2017 8:00,14.70,7.30,61.18,263.00,3.60,592.00
1/27/2017 9:00,14.50,7.20,61.59,259.00,4.00,434.00
1/27/2017 10:00,14.00,7.30,64.07,257.00,4.40,484.00
1/27/2017 11:00,13.30,7.50,67.69,259.00,4.70,407.00
1/27/2017 12:00,12.50,7.60,71.94,261.00,4.80,36.00
1/27/2017 13:00,11.50,7.30,75.49,264.00,4.80,17.00
1/27/2017 14:00,10.40,6.60,77.22,266.00,4.90,7.00
1/27/2017 15:00,9.50,5.30,75.04,271.00,4.70,0.00
1/27/2017 16:00,8.90,4.10,71.80,277.00,4.50,0.00
1/27/2017 17:00,8.60,3.70,71.52,281.00,4.30,0.00
1/27/2017 18:00,8.40,3.70,72.06,283.00,4.20,0.00
1/27/2017 19:00,8.20,3.40,71.95,285.00,4.00,0.00
1/27/2017 20:00,8.00,3.40,72.53,288.00,3.70,0.00
1/27/2017 21:00,8.00,3.70,74.30,291.00,3.50,0.00
1/27/2017 22:00,7.90,4.10,76.97,293.00,3.30,0.00
1/27/2017 23:00,7.90,4.30,77.76,294.00,3.30,0.00
1/28/2017 0:00,7.80,4.10,77.31,296.00,3.20,0.00
1/28/2017 1:00,7.50,3.60,76.43,295.00,3.10,0.00
1/28/2017 2:00,7.30,3.30,75.71,294.00,3.00,0.00
1/28/2017 3:00,7.20,3.20,75.82,295.00,2.90,0.00
1/28/2017 4:00,8.00,3.30,72.30,296.00,3.00,0.00
1/28/2017 5:00,9.30,4.00,69.49,298.00,3.20,35.00
1/28/2017 6:00,10.40,4.10,65.12,299.00,3.50,45.00
1/28/2017 7:00,11.10,3.70,60.34,299.00,3.70,283.00
1/28/2017 8:00,11.50,3.60,58.34,299.00,3.70,610.00
1/28/2017 9:00,11.60,3.70,58.47,299.00,3.70,144.00
1/28/2017 10:00,11.60,3.90,59.07,299.00,3.70,92.00
1/28/2017 11:00,11.40,3.90,60.13,300.00,3.50,50.00
1/28/2017 12:00,11.00,4.10,62.25,303.00,3.20,52.00
1/28/2017 13:00,10.10,4.40,67.76,305.00,2.70,19.00
1/28/2017 14:00,8.80,5.00,76.86,308.00,2.20,6.00
1/28/2017 15:00,8.00,5.10,82.01,314.00,2.00,0.00
1/28/2017 16:00,7.70,5.00,83.05,320.00,1.90,0.00
1/28/2017 17:00,7.40,4.80,83.52,327.00,1.80,0.00
1/28/2017 18:00,7.00,4.50,84.11,334.00,1.80,0.00
1/28/2017 19:00,6.70,4.20,84.13,340.00,1.70,0.00
1/28/2017 20:00,6.40,3.80,83.74,347.00,1.70,0.00
1/28/2017 21:00,6.10,3.50,83.37,353.00,1.70,0.00
1/28/2017 22:00,5.80,3.00,81.99,179.00,1.70,0.00
1/28/2017 23:00,5.60,2.50,80.57,2.00,1.70,0.00
1/29/2017 0:00,5.00,2.00,81.03,7.00,1.80,0.00
1/29/2017 1:00,4.70,1.40,78.95,12.00,1.80,0.00
1/29/2017 2:00,4.10,0.90,79.71,23.00,1.80,0.00
1/29/2017 3:00,3.50,0.50,80.81,39.00,1.60,0.00
1/29/2017 4:00,4.60,0.50,74.50,58.00,1.30,0.00
1/29/2017 5:00,7.10,2.20,71.18,75.00,1.30,145.00
1/29/2017 6:00,9.40,2.10,60.13,82.00,1.40,345.00
1/29/2017 7:00,11.20,1.00,49.52,84.00,1.30,518.00
1/29/2017 8:00,12.40,0.40,43.77,84.00,1.10,641.00
1/29/2017 9:00,13.10,-0.20,40.07,72.00,0.70,701.00
1/29/2017 10:00,13.50,-0.80,37.20,38.00,0.50,466.00
1/29/2017 11:00,13.50,-1.00,36.65,183.00,0.50,398.00
1/29/2017 12:00,13.10,-0.70,38.53,354.00,0.70,269.00
1/29/2017 13:00,11.60,0.60,46.87,357.00,1.00,130.00
1/29/2017 14:00,9.40,2.50,61.90,185.00,1.30,90.00
1/29/2017 15:00,7.90,1.80,65.34,15.00,1.50,0.00
1/29/2017 16:00,7.00,1.90,70.01,25.00,1.50,0.00
1/29/2017 17:00,6.30,1.80,73.18,32.00,1.50,0.00
1/29/2017 18:00,5.70,1.70,75.37,38.00,1.50,0.00
1/29/2017 19:00,5.10,1.50,77.35,47.00,1.50,0.00
1/29/2017 20:00,4.50,1.20,79.01,57.00,1.40,0.00
1/29/2017 21:00,4.00,0.80,79.53,69.00,1.50,0.00
1/29/2017 22:00,3.80,0.40,78.21,80.00,1.50,0.00
1/29/2017 23:00,3.60,-0.10,76.65,84.00,1.60,0.00
1/30/2017 0:00,3.30,-0.60,75.71,90.00,1.60,0.00
1/30/2017 1:00,3.10,-0.90,75.03,93.00,1.60,0.00
1/30/2017 2:00,2.90,-1.10,74.85,94.00,1.60,0.00
1/30/2017 3:00,2.80,-1.30,74.23,93.00,1.60,0.00
1/30/2017 4:00,4.00,-1.40,68.07,92.00,1.60,0.00
1/30/2017 5:00,6.60,-1.00,58.36,90.00,1.50,141.00
1/30/2017 6:00,9.60,-0.60,48.94,88.00,1.30,338.00
1/30/2017 7:00,12.40,0.40,43.68,74.00,0.90,508.00
1/30/2017 8:00,13.90,1.10,41.76,181.00,0.70,628.00
1/30/2017 9:00,14.60,1.80,41.85,298.00,1.00,686.00
1/30/2017 10:00,14.80,2.50,43.42,296.00,1.40,673.00
1/30/2017 11:00,14.40,3.00,46.39,300.00,1.60,276.00
1/30/2017 12:00,13.50,3.50,50.70,308.00,1.60,208.00
1/30/2017 13:00,11.60,3.90,59.00,318.00,1.40,279.00
1/30/2017 14:00,9.10,5.10,76.21,328.00,1.10,87.00
1/30/2017 15:00,7.70,4.80,81.96,337.00,1.10,0.00
1/30/2017 16:00,7.30,4.60,83.21,344.00,1.10,0.00
1/30/2017 17:00,7.40,4.40,81.33,347.00,1.20,0.00
1/30/2017 18:00,7.70,4.30,78.80,345.00,1.20,0.00
1/30/2017 19:00,7.90,4.20,77.47,342.00,1.10,0.00
1/30/2017 20:00,7.90,4.20,77.59,337.00,1.00,0.00
1/30/2017 21:00,7.90,4.30,77.79,330.00,0.90,0.00
1/30/2017 22:00,7.90,4.30,78.27,323.00,0.90,0.00
1/30/2017 23:00,7.80,4.50,79.69,321.00,0.90,0.00
1/31/2017 0:00,7.60,4.80,82.29,325.00,0.90,0.00
1/31/2017 1:00,7.70,5.10,83.89,329.00,0.90,0.00
1/31/2017 2:00,7.90,5.60,85.10,328.00,0.90,0.00
1/31/2017 3:00,8.30,5.80,84.54,322.00,0.90,0.00
1/31/2017 4:00,8.90,6.00,82.30,314.00,0.80,0.00
1/31/2017 5:00,10.20,7.00,80.77,308.00,0.80,9.00
1/31/2017 6:00,11.90,8.20,78.14,304.00,1.00,24.00
1/31/2017 7:00,13.10,8.00,71.37,298.00,1.20,99.00
1/31/2017 8:00,14.00,7.60,65.26,293.00,1.50,311.00
1/31/2017 9:00,14.70,7.20,60.83,290.00,1.90,118.00
1/31/2017 10:00,14.80,7.10,60.10,289.00,2.20,397.00
1/31/2017 11:00,14.30,7.20,62.56,291.00,2.20,50.00
1/31/2017 12:00,13.40,7.70,68.25,295.00,2.10,205.00
1/31/2017 13:00,12.20,8.20,76.57,300.00,1.80,95.00
1/31/2017 14:00,10.60,8.70,87.81,307.00,1.40,65.00
1/31/2017 15:00,9.90,8.30,89.95,316.00,1.40,0.00
1/31/2017 16:00,9.70,8.40,91.38,326.00,1.40,0.00
1/31/2017 17:00,9.70,8.40,91.66,338.00,1.50,0.00
1/31/2017 18:00,9.60,8.40,92.22,351.00,1.60,0.00
1/31/2017 19:00,9.40,8.30,92.97,184.00,1.90,0.00
1/31/2017 20:00,8.90,7.90,93.33,14.00,2.10,0.00
1/31/2017 21:00,8.20,7.10,92.76,19.00,2.20,0.00
1/31/2017 22:00,7.40,6.20,92.04,21.00,2.10,0.00
1/31/2017 23:00,7.00,5.30,89.02,20.00,2.10,0.00
2/1/2017 0:00,6.00,4.60,90.45,18.00,2.20,0.00
2/1/2017 1:00,5.50,3.90,89.48,18.00,2.30,0.00
2/1/2017 2:00,5.00,3.30,88.70,20.00,2.30,0.00
2/1/2017 3:00,4.60,2.60,86.91,23.00,2.30,0.00
2/1/2017 4:00,5.40,2.10,79.34,24.00,2.20,0.00
2/1/2017 5:00,7.40,2.70,71.98,23.00,2.30,143.00
2/1/2017 6:00,9.20,1.10,56.81,18.00,2.50,343.00
2/1/2017 7:00,10.50,0.40,49.77,11.00,2.50,514.00
2/1/2017 8:00,11.40,1.20,49.56,183.00,2.60,637.00
2/1/2017 9:00,11.90,1.80,50.15,355.00,2.80,414.00
2/1/2017 10:00,12.00,2.00,50.32,351.00,2.90,690.00
2/1/2017 11:00,11.70,1.90,50.90,350.00,3.00,392.00
2/1/2017 12:00,10.90,1.70,53.23,351.00,2.90,482.00
2/1/2017 13:00,9.50,1.60,57.98,354.00,2.50,33.00
2/1/2017 14:00,7.30,2.00,68.95,179.00,2.10,98.00
2/1/2017 15:00,5.70,2.40,79.43,2.00,2.00,0.00
2/1/2017 16:00,5.20,2.30,81.46,4.00,2.00,0.00
2/1/2017 17:00,4.90,2.00,81.30,6.00,2.00,0.00
2/1/2017 18:00,4.80,1.60,79.98,8.00,1.90,0.00
2/1/2017 19:00,4.70,1.30,78.85,8.00,1.70,0.00
2/1/2017 20:00,4.70,1.10,77.23,7.00,1.60,0.00
2/1/2017 21:00,4.50,0.80,77.07,7.00,1.60,0.00
2/1/2017 22:00,4.10,0.60,78.19,9.00,1.60,0.00
2/1/2017 23:00,3.90,0.50,78.59,9.00,1.60,0.00
2/2/2017 0:00,3.30,0.50,81.65,13.00,1.40,0.00
2/2/2017 1:00,2.80,0.50,84.72,19.00,1.30,0.00
2/2/2017 2:00,2.40,0.50,87.27,28.00,1.20,0.00
2/2/2017 3:00,2.30,0.50,87.69,44.00,1.20,0.00
2/2/2017 4:00,3.80,0.50,78.80,65.00,1.30,0.00
2/2/2017 5:00,6.80,1.40,68.61,78.00,1.40,147.00
2/2/2017 6:00,9.50,1.40,57.01,79.00,1.50,347.00
2/2/2017 7:00,11.60,1.90,51.25,69.00,1.20,525.00
2/2/2017 8:00,13.00,1.80,46.48,45.00,0.90,650.00
2/2/2017 9:00,13.80,1.60,43.51,191.00,0.90,708.00
2/2/2017 10:00,14.20,1.70,42.78,348.00,1.10,701.00
2/2/2017 11:00,14.20,2.00,43.67,342.00,1.30,626.00
2/2/2017 12:00,13.60,2.40,46.60,343.00,1.40,489.00
2/2/2017 13:00,11.60,3.10,56.09,348.00,1.30,305.00
2/2/2017 14:00,8.70,5.10,78.23,352.00,1.20,103.00
2/2/2017 15:00,7.20,4.10,80.52,352.00,1.40,0.00
2/2/2017 16:00,6.80,3.70,80.61,353.00,1.50,0.00
2/2/2017 17:00,6.80,3.30,78.35,357.00,1.60,0.00
2/2/2017 18:00,6.80,3.00,76.69,184.00,1.60,0.00
2/2/2017 19:00,6.50,2.70,76.75,15.00,1.50,0.00
2/2/2017 20:00,5.70,2.40,79.48,31.00,1.40,0.00
2/2/2017 21:00,4.80,2.10,82.89,48.00,1.30,0.00
2/2/2017 22:00,4.20,1.90,84.73,65.00,1.20,0.00
2/2/2017 23:00,3.90,1.70,85.52,73.00,1.30,0.00
2/3/2017 0:00,3.30,1.60,88.60,87.00,1.40,0.00
2/3/2017 1:00,3.00,1.50,89.59,95.00,1.50,0.00
2/3/2017 2:00,2.60,1.20,90.33,100.00,1.60,0.00
2/3/2017 3:00,2.40,0.60,88.05,102.00,1.50,0.00
